Time,HandRoleR.x,HandRoleR.y,HandRoleR.z,ThumbPosR1.x,ThumbPosR1.y,ThumbPosR1.z,ThumbPosR2.x,ThumbPosR2.y,ThumbPosR2.z,ThumbPosR3.x,ThumbPosR3.y,ThumbPosR3.z,ThumbPosR4.x,ThumbPosR4.y,ThumbPosR4.z,IndexPosR1.x,IndexPosR1.y,IndexPosR1.z,IndexPosR2.x,IndexPosR2.y,IndexPosR2.z,IndexPosR3.x,IndexPosR3.y,IndexPosR3.z,IndexPosR4.x,IndexPosR4.y,IndexPosR4.z,MiddlePosR1.x,MiddlePosR1.y,MiddlePosR1.z,MiddlePosR2.x,MiddlePosR2.y,MiddlePosR2.z,MiddlePosR3.x,MiddlePosR3.y,MiddlePosR3.z,MiddlePosR4.x,MiddlePosR4.y,MiddlePosR4.z,RingPosR1.x,RingPosR1.y,RingPosR1.z,RingPosR2.x,RingPosR2.y,RingPosR2.z,RingPosR3.x,RingPosR3.y,RingPosR3.z,RingPosR4.x,RingPosR4.y,RingPosR4.z,PinkyPosR1.x,PinkyPosR1.y,PinkyPosR1.z,PinkyPosR2.x,PinkyPosR2.y,PinkyPosR2.z,PinkyPosR3.x,PinkyPosR3.y,PinkyPosR3.z,PinkyPosR4.x,PinkyPosR4.y,PinkyPosR4.z
7.0362,33.88466,184.5305,351.9863,-0.467927,-0.5717036,-0.1991117,-0.947175,-0.734979,-0.5719337,-1.34492,-0.7630242,-1.265484,-1.643229,-0.7840583,-1.785647,-1.790524,-0.6017536,0.00160791,-2.434097,-0.7980809,-0.02553888,-2.913364,-0.9600842,-0.03618598,-3.3074,-1.102518,-0.03934219,-1.695989,-0.3475744,0.3666833,-2.421168,-0.638074,0.6198505,-2.839819,-0.9701652,0.8767492,-3.0735,-1.25413,1.08657,-1.538552,-0.148466,0.6977975,-2.184464,-0.3685379,1.049333,-2.530144,-0.6541816,1.35872,-2.739486,-0.9535065,1.637339,-1.305274,-0.004805401,0.9861919,-1.857086,-0.05270377,1.32597,-2.146481,-0.1738106,1.578828,-2.363236,-0.3329732,1.821465
7.0387,33.92811,184.8574,352.3646,-0.4714088,-0.5694061,-0.1974748,-0.9522781,-0.7298115,-0.5694545,-1.353099,-0.7549614,-1.261343,-1.653714,-0.7738236,-1.78026,-1.79374,-0.5920714,0.005950704,-2.437952,-0.786647,-0.01852512,-2.917371,-0.9483558,-0.02645627,-3.311297,-1.091124,-0.02695367,-1.697094,-0.337969,0.3705266,-2.422002,-0.6263807,0.6268394,-2.839027,-0.958417,0.8864394,-3.070565,-1.242779,1.098091,-1.537915,-0.1393172,0.7010812,-2.18287,-0.3577399,1.05539,-2.526397,-0.6437846,1.366798,-2.732771,-0.9439922,1.646679,-1.303281,0.003426895,0.98883,-1.85376,-0.04321311,1.330938,-2.141001,-0.1655404,1.585656,-2.35461,-0.3267684,1.829717
7.0452,33.99212,185.0981,352.6695,-0.4740953,-0.5676678,-0.1960431,-0.9560986,-0.7259345,-0.5674707,-1.359264,-0.748993,-1.258069,-1.661639,-0.7662871,-1.776017,-1.79626,-0.5843425,0.009037852,-2.44088,-0.7778258,-0.01325332,-2.920279,-0.9396957,-0.01884483,-3.313951,-1.083151,-0.01700133,-1.698073,-0.3301141,0.3731139,-2.422431,-0.6174032,0.6322283,-2.837326,-0.950054,0.8944432,-3.06619,-1.235219,1.107914,-1.537635,-0.1316552,0.703175,-2.181663,-0.3490374,1.059802,-2.522961,-0.6357741,1.373019,-2.726253,-0.9370098,1.654049,-1.302034,0.01050811,0.9904217,-1.851337,-0.03550991,1.334498,-2.136346,-0.159486,1.590922,-2.346598,-0.3231465,1.836276
7.0508,33.99212,185.0981,352.6695,-0.4740953,-0.5676678,-0.1960431,-0.9560986,-0.7259345,-0.5674707,-1.359264,-0.748993,-1.258069,-1.661639,-0.7662871,-1.776017,-1.79626,-0.5843425,0.009037852,-2.44088,-0.7778258,-0.01325332,-2.920279,-0.9396957,-0.01884483,-3.313951,-1.083151,-0.01700133,-1.698073,-0.3301141,0.3731139,-2.422431,-0.6174032,0.6322283,-2.837326,-0.950054,0.8944432,-3.06619,-1.235219,1.107914,-1.537635,-0.1316552,0.703175,-2.181663,-0.3490374,1.059802,-2.522961,-0.6357741,1.373019,-2.726253,-0.9370098,1.654049,-1.302034,0.01050811,0.9904217,-1.851337,-0.03550991,1.334498,-2.136346,-0.159486,1.590922,-2.346598,-0.3231465,1.836276
7.0541,33.99212,185.0981,352.6695,-0.4740953,-0.5676678,-0.1960431,-0.9560986,-0.7259345,-0.5674707,-1.359264,-0.748993,-1.258069,-1.661639,-0.7662871,-1.776017,-1.79626,-0.5843425,0.009037852,-2.44088,-0.7778258,-0.01325332,-2.920279,-0.9396957,-0.01884483,-3.313951,-1.083151,-0.01700133,-1.698073,-0.3301141,0.3731139,-2.422431,-0.6174032,0.6322283,-2.837326,-0.950054,0.8944432,-3.06619,-1.235219,1.107914,-1.537635,-0.1316552,0.703175,-2.181663,-0.3490374,1.059802,-2.522961,-0.6357741,1.373019,-2.726253,-0.9370098,1.654049,-1.302034,0.01050811,0.9904217,-1.851337,-0.03550991,1.334498,-2.136346,-0.159486,1.590922,-2.346598,-0.3231465,1.836276
7.0566,33.99212,185.0981,352.6695,-0.4740953,-0.5676678,-0.1960431,-0.9560986,-0.7259345,-0.5674707,-1.359264,-0.748993,-1.258069,-1.661639,-0.7662871,-1.776017,-1.79626,-0.5843425,0.009037852,-2.44088,-0.7778258,-0.01325332,-2.920279,-0.9396957,-0.01884483,-3.313951,-1.083151,-0.01700133,-1.698073,-0.3301141,0.3731139,-2.422431,-0.6174032,0.6322283,-2.837326,-0.950054,0.8944432,-3.06619,-1.235219,1.107914,-1.537635,-0.1316552,0.703175,-2.181663,-0.3490374,1.059802,-2.522961,-0.6357741,1.373019,-2.726253,-0.9370098,1.654049,-1.302034,0.01050811,0.9904217,-1.851337,-0.03550991,1.334498,-2.136346,-0.159486,1.590922,-2.346598,-0.3231465,1.836276
7.0592,34.05878,185.2914,352.9278,-0.4763107,-0.5662423,-0.1947903,-0.9591913,-0.722851,-0.5657816,-1.364654,-0.7441962,-1.255089,-1.668751,-0.7602051,-1.77207,-1.798352,-0.5778294,0.01143634,-2.443312,-0.7703742,-0.009102449,-2.922693,-0.9323478,-0.01279168,-3.316154,-1.076344,-0.009034872,-1.698936,-0.3234134,0.3750476,-2.422626,-0.6100881,0.6366948,-2.835226,-0.9436503,0.9013619,-3.061264,-1.229779,1.116548,-1.5375,-0.1250426,0.7046748,-2.180765,-0.341533,1.063215,-2.520147,-0.6288563,1.377973,-2.720771,-0.9309555,1.659992,-1.301142,0.01669724,0.9915082,-1.849307,-0.02920892,1.33741,-2.131935,-0.1552191,1.595472,-2.338564,-0.3216606,1.84203
7.0620,34.05878,185.2914,352.9278,-0.4763107,-0.5662423,-0.1947903,-0.9591913,-0.722851,-0.5657816,-1.364654,-0.7441962,-1.255089,-1.668751,-0.7602051,-1.77207,-1.798352,-0.5778294,0.01143634,-2.443312,-0.7703742,-0.009102449,-2.922693,-0.9323478,-0.01279168,-3.316154,-1.076344,-0.009034872,-1.698936,-0.3234134,0.3750476,-2.422626,-0.6100881,0.6366948,-2.835226,-0.9436503,0.9013619,-3.061264,-1.229779,1.116548,-1.5375,-0.1250426,0.7046748,-2.180765,-0.341533,1.063215,-2.520147,-0.6288563,1.377973,-2.720771,-0.9309555,1.659992,-1.301142,0.01669724,0.9915082,-1.849307,-0.02920892,1.33741,-2.131935,-0.1552191,1.595472,-2.338564,-0.3216606,1.84203
7.0645,34.05878,185.2914,352.9278,-0.4763107,-0.5662423,-0.1947903,-0.9591913,-0.722851,-0.5657816,-1.364654,-0.7441962,-1.255089,-1.668751,-0.7602051,-1.77207,-1.798352,-0.5778294,0.01143634,-2.443312,-0.7703742,-0.009102449,-2.922693,-0.9323478,-0.01279168,-3.316154,-1.076344,-0.009034872,-1.698936,-0.3234134,0.3750476,-2.422626,-0.6100881,0.6366948,-2.835226,-0.9436503,0.9013619,-3.061264,-1.229779,1.116548,-1.5375,-0.1250426,0.7046748,-2.180765,-0.341533,1.063215,-2.520147,-0.6288563,1.377973,-2.720771,-0.9309555,1.659992,-1.301142,0.01669724,0.9915082,-1.849307,-0.02920892,1.33741,-2.131935,-0.1552191,1.595472,-2.338564,-0.3216606,1.84203
7.0671,34.05878,185.2914,352.9278,-0.4763107,-0.5662423,-0.1947903,-0.9591913,-0.722851,-0.5657816,-1.364654,-0.7441962,-1.255089,-1.668751,-0.7602051,-1.77207,-1.798352,-0.5778294,0.01143634,-2.443312,-0.7703742,-0.009102449,-2.922693,-0.9323478,-0.01279168,-3.316154,-1.076344,-0.009034872,-1.698936,-0.3234134,0.3750476,-2.422626,-0.6100881,0.6366948,-2.835226,-0.9436503,0.9013619,-3.061264,-1.229779,1.116548,-1.5375,-0.1250426,0.7046748,-2.180765,-0.341533,1.063215,-2.520147,-0.6288563,1.377973,-2.720771,-0.9309555,1.659992,-1.301142,0.01669724,0.9915082,-1.849307,-0.02920892,1.33741,-2.131935,-0.1552191,1.595472,-2.338564,-0.3216606,1.84203
7.0702,34.13818,185.5676,353.1805,-0.4787483,-0.564903,-0.1926932,-0.9630346,-0.7199752,-0.5624955,-1.370974,-0.7400989,-1.250377,-1.676928,-0.7551917,-1.766288,-1.800333,-0.5714988,0.01665287,-2.445692,-0.7629642,-0.001265183,-2.925131,-0.9248056,-0.00248991,-3.318464,-1.069074,0.003592968,-1.699173,-0.3168076,0.3795896,-2.421745,-0.6029082,0.6449283,-2.831565,-0.937388,0.9127377,-3.054367,-1.224465,1.130024,-1.536267,-0.1184371,0.7084937,-2.178541,-0.3334849,1.06967,-2.516235,-0.6207352,1.386306,-2.714693,-0.9231043,1.669564,-1.29874,0.02296645,0.9945266,-1.845407,-0.02240766,1.342861,-2.125681,-0.149842,1.602785,-2.328957,-0.3183624,1.850714
7.0765,34.13818,185.5676,353.1805,-0.4787483,-0.564903,-0.1926932,-0.9630346,-0.7199752,-0.5624955,-1.370974,-0.7400989,-1.250377,-1.676928,-0.7551917,-1.766288,-1.800333,-0.5714988,0.01665287,-2.445692,-0.7629642,-0.001265183,-2.925131,-0.9248056,-0.00248991,-3.318464,-1.069074,0.003592968,-1.699173,-0.3168076,0.3795896,-2.421745,-0.6029082,0.6449283,-2.831565,-0.937388,0.9127377,-3.054367,-1.224465,1.130024,-1.536267,-0.1184371,0.7084937,-2.178541,-0.3334849,1.06967,-2.516235,-0.6207352,1.386306,-2.714693,-0.9231043,1.669564,-1.29874,0.02296645,0.9945266,-1.845407,-0.02240766,1.342861,-2.125681,-0.149842,1.602785,-2.328957,-0.3183624,1.850714
7.0817,34.23634,185.7513,353.3977,-0.4806204,-0.5638735,-0.19104,-0.9657497,-0.7178135,-0.5602094,-1.375811,-0.7369579,-1.246856,-1.683356,-0.7513165,-1.761842,-1.801992,-0.5661455,0.01973763,-2.447548,-0.7571247,0.003836602,-2.926837,-0.9194115,0.004736036,-3.319828,-1.064503,0.0129284,-1.699689,-0.3110242,0.3820513,-2.421274,-0.5969257,0.6502762,-2.828369,-0.932529,0.9208207,-3.047945,-1.22065,1.140002,-1.535845,-0.1124741,0.7103798,-2.177409,-0.3264062,1.073474,-2.513544,-0.6137688,1.391661,-2.709888,-0.9165135,1.67599,-1.297593,0.02880275,0.9958717,-1.843157,-0.01627572,1.34597,-2.121283,-0.1452616,1.60743,-2.321348,-0.3159461,1.856487
7.0842,34.23634,185.7513,353.3977,-0.4806204,-0.5638735,-0.19104,-0.9657497,-0.7178135,-0.5602094,-1.375811,-0.7369579,-1.246856,-1.683356,-0.7513165,-1.761842,-1.801992,-0.5661455,0.01973763,-2.447548,-0.7571247,0.003836602,-2.926837,-0.9194115,0.004736036,-3.319828,-1.064503,0.0129284,-1.699689,-0.3110242,0.3820513,-2.421274,-0.5969257,0.6502762,-2.828369,-0.932529,0.9208207,-3.047945,-1.22065,1.140002,-1.535845,-0.1124741,0.7103798,-2.177409,-0.3264062,1.073474,-2.513544,-0.6137688,1.391661,-2.709888,-0.9165135,1.67599,-1.297593,0.02880275,0.9958717,-1.843157,-0.01627572,1.34597,-2.121283,-0.1452616,1.60743,-2.321348,-0.3159461,1.856487
7.0866,34.23634,185.7513,353.3977,-0.4806204,-0.5638735,-0.19104,-0.9657497,-0.7178135,-0.5602094,-1.375811,-0.7369579,-1.246856,-1.683356,-0.7513165,-1.761842,-1.801992,-0.5661455,0.01973763,-2.447548,-0.7571247,0.003836602,-2.926837,-0.9194115,0.004736036,-3.319828,-1.064503,0.0129284,-1.699689,-0.3110242,0.3820513,-2.421274,-0.5969257,0.6502762,-2.828369,-0.932529,0.9208207,-3.047945,-1.22065,1.140002,-1.535845,-0.1124741,0.7103798,-2.177409,-0.3264062,1.073474,-2.513544,-0.6137688,1.391661,-2.709888,-0.9165135,1.67599,-1.297593,0.02880275,0.9958717,-1.843157,-0.01627572,1.34597,-2.121283,-0.1452616,1.60743,-2.321348,-0.3159461,1.856487
7.0893,34.23634,185.7513,353.3977,-0.4806204,-0.5638735,-0.19104,-0.9657497,-0.7178135,-0.5602094,-1.375811,-0.7369579,-1.246856,-1.683356,-0.7513165,-1.761842,-1.801992,-0.5661455,0.01973763,-2.447548,-0.7571247,0.003836602,-2.926837,-0.9194115,0.004736036,-3.319828,-1.064503,0.0129284,-1.699689,-0.3110242,0.3820513,-2.421274,-0.5969257,0.6502762,-2.828369,-0.932529,0.9208207,-3.047945,-1.22065,1.140002,-1.535845,-0.1124741,0.7103798,-2.177409,-0.3264062,1.073474,-2.513544,-0.6137688,1.391661,-2.709888,-0.9165135,1.67599,-1.297593,0.02880275,0.9958717,-1.843157,-0.01627572,1.34597,-2.121283,-0.1452616,1.60743,-2.321348,-0.3159461,1.856487
7.0917,34.34061,185.9746,353.6103,-0.4825773,-0.5628976,-0.1889737,-0.9687986,-0.7157094,-0.5571747,-1.380935,-0.7340813,-1.242599,-1.690037,-0.7478601,-1.756667,-1.803567,-0.5609356,0.02419159,-2.44934,-0.7513666,0.01072451,-2.928507,-0.91398,0.0140141,-3.321192,-1.059756,0.02450794,-1.699878,-0.3053408,0.385777,-2.420144,-0.5912272,0.65754,-2.824047,-0.9281284,0.9312367,-3.039947,-1.217403,1.152542,-1.534872,-0.1065652,0.7133866,-2.175291,-0.319626,1.079006,-2.509289,-0.6073596,1.399104,-2.702865,-0.9106957,1.684698,-1.295701,0.0346335,0.9981474,-1.839952,-0.01002464,1.350336,-2.115864,-0.1403629,1.613467,-2.312731,-0.3129745,1.863742
7.0942,34.34061,185.9746,353.6103,-0.4825773,-0.5628976,-0.1889737,-0.9687986,-0.7157094,-0.5571747,-1.380935,-0.7340813,-1.242599,-1.690037,-0.7478601,-1.756667,-1.803567,-0.5609356,0.02419159,-2.44934,-0.7513666,0.01072451,-2.928507,-0.91398,0.0140141,-3.321192,-1.059756,0.02450794,-1.699878,-0.3053408,0.385777,-2.420144,-0.5912272,0.65754,-2.824047,-0.9281284,0.9312367,-3.039947,-1.217403,1.152542,-1.534872,-0.1065652,0.7133866,-2.175291,-0.319626,1.079006,-2.509289,-0.6073596,1.399104,-2.702865,-0.9106957,1.684698,-1.295701,0.0346335,0.9981474,-1.839952,-0.01002464,1.350336,-2.115864,-0.1403629,1.613467,-2.312731,-0.3129745,1.863742
7.0967,34.34061,185.9746,353.6103,-0.4825773,-0.5628976,-0.1889737,-0.9687986,-0.7157094,-0.5571747,-1.380935,-0.7340813,-1.242599,-1.690037,-0.7478601,-1.756667,-1.803567,-0.5609356,0.02419159,-2.44934,-0.7513666,0.01072451,-2.928507,-0.91398,0.0140141,-3.321192,-1.059756,0.02450794,-1.699878,-0.3053408,0.385777,-2.420144,-0.5912272,0.65754,-2.824047,-0.9281284,0.9312367,-3.039947,-1.217403,1.152542,-1.534872,-0.1065652,0.7133866,-2.175291,-0.319626,1.079006,-2.509289,-0.6073596,1.399104,-2.702865,-0.9106957,1.684698,-1.295701,0.0346335,0.9981474,-1.839952,-0.01002464,1.350336,-2.115864,-0.1403629,1.613467,-2.312731,-0.3129745,1.863742
7.0990,34.34061,185.9746,353.6103,-0.4825773,-0.5628976,-0.1889737,-0.9687986,-0.7157094,-0.5571747,-1.380935,-0.7340813,-1.242599,-1.690037,-0.7478601,-1.756667,-1.803567,-0.5609356,0.02419159,-2.44934,-0.7513666,0.01072451,-2.928507,-0.91398,0.0140141,-3.321192,-1.059756,0.02450794,-1.699878,-0.3053408,0.385777,-2.420144,-0.5912272,0.65754,-2.824047,-0.9281284,0.9312367,-3.039947,-1.217403,1.152542,-1.534872,-0.1065652,0.7133866,-2.175291,-0.319626,1.079006,-2.509289,-0.6073596,1.399104,-2.702865,-0.9106957,1.684698,-1.295701,0.0346335,0.9981474,-1.839952,-0.01002464,1.350336,-2.115864,-0.1403629,1.613467,-2.312731,-0.3129745,1.863742
7.1013,34.34061,185.9746,353.6103,-0.4825773,-0.5628976,-0.1889737,-0.9687986,-0.7157094,-0.5571747,-1.380935,-0.7340813,-1.242599,-1.690037,-0.7478601,-1.756667,-1.803567,-0.5609356,0.02419159,-2.44934,-0.7513666,0.01072451,-2.928507,-0.91398,0.0140141,-3.321192,-1.059756,0.02450794,-1.699878,-0.3053408,0.385777,-2.420144,-0.5912272,0.65754,-2.824047,-0.9281284,0.9312367,-3.039947,-1.217403,1.152542,-1.534872,-0.1065652,0.7133866,-2.175291,-0.319626,1.079006,-2.509289,-0.6073596,1.399104,-2.702865,-0.9106957,1.684698,-1.295701,0.0346335,0.9981474,-1.839952,-0.01002464,1.350336,-2.115864,-0.1403629,1.613467,-2.312731,-0.3129745,1.863742
7.1042,34.4516,186.2317,353.8214,-0.4846134,-0.5619579,-0.186545,-0.9721279,-0.7135767,-0.5535265,-1.38622,-0.7313001,-1.237788,-1.696789,-0.7445927,-1.750984,-1.805075,-0.5557931,0.02978884,-2.451109,-0.7455077,0.0190369,-2.930225,-0.908204,0.02484769,-3.322683,-1.054396,0.037705,-1.699797,-0.2996801,0.3905473,-2.418541,-0.585556,0.6663183,-2.819027,-0.9237392,0.9434351,-3.031055,-1.214139,1.166997,-1.533442,-0.1006351,0.717311,-2.172256,-0.3131517,1.086042,-2.503423,-0.6016278,1.408405,-2.693413,-0.9058689,1.695441,-1.29319,0.04052792,1.001177,-1.835844,-0.003833137,1.355859,-2.1092,-0.1357052,1.620887,-2.302442,-0.310438,1.872511
7.1109,34.4516,186.2317,353.8214,-0.4846134,-0.5619579,-0.186545,-0.9721279,-0.7135767,-0.5535265,-1.38622,-0.7313001,-1.237788,-1.696789,-0.7445927,-1.750984,-1.805075,-0.5557931,0.02978884,-2.451109,-0.7455077,0.0190369,-2.930225,-0.908204,0.02484769,-3.322683,-1.054396,0.037705,-1.699797,-0.2996801,0.3905473,-2.418541,-0.585556,0.6663183,-2.819027,-0.9237392,0.9434351,-3.031055,-1.214139,1.166997,-1.533442,-0.1006351,0.717311,-2.172256,-0.3131517,1.086042,-2.503423,-0.6016278,1.408405,-2.693413,-0.9058689,1.695441,-1.29319,0.04052792,1.001177,-1.835844,-0.003833137,1.355859,-2.1092,-0.1357052,1.620887,-2.302442,-0.310438,1.872511
7.1162,34.57001,186.4222,354.0096,-0.486268,-0.5611985,-0.1845137,-0.9746675,-0.7117388,-0.5507624,-1.390398,-0.7287498,-1.234048,-1.702196,-0.7415081,-1.746512,-1.806393,-0.5512702,0.0337328,-2.452571,-0.7406046,0.02518617,-2.93152,-0.9036977,0.03319331,-3.323638,-1.050599,0.04817829,-1.699955,-0.2945702,0.3937334,-2.417288,-0.5807034,0.6728912,-2.814398,-0.9203231,0.9530938,-3.022557,-1.211918,1.178726,-1.532633,-0.09516844,0.7197842,-2.169988,-0.3075049,1.091135,-2.49826,-0.5970084,1.41553,-2.684486,-0.9023602,1.703849,-1.291617,0.04606884,1.002967,-1.832887,0.00162974,1.359747,-2.103618,-0.1321565,1.626505,-2.292998,-0.3093879,1.879315
7.1193,34.57001,186.4222,354.0096,-0.486268,-0.5611985,-0.1845137,-0.9746675,-0.7117388,-0.5507624,-1.390398,-0.7287498,-1.234048,-1.702196,-0.7415081,-1.746512,-1.806393,-0.5512702,0.0337328,-2.452571,-0.7406046,0.02518617,-2.93152,-0.9036977,0.03319331,-3.323638,-1.050599,0.04817829,-1.699955,-0.2945702,0.3937334,-2.417288,-0.5807034,0.6728912,-2.814398,-0.9203231,0.9530938,-3.022557,-1.211918,1.178726,-1.532633,-0.09516844,0.7197842,-2.169988,-0.3075049,1.091135,-2.49826,-0.5970084,1.41553,-2.684486,-0.9023602,1.703849,-1.291617,0.04606884,1.002967,-1.832887,0.00162974,1.359747,-2.103618,-0.1321565,1.626505,-2.292998,-0.3093879,1.879315
7.1219,34.57001,186.4222,354.0096,-0.486268,-0.5611985,-0.1845137,-0.9746675,-0.7117388,-0.5507624,-1.390398,-0.7287498,-1.234048,-1.702196,-0.7415081,-1.746512,-1.806393,-0.5512702,0.0337328,-2.452571,-0.7406046,0.02518617,-2.93152,-0.9036977,0.03319331,-3.323638,-1.050599,0.04817829,-1.699955,-0.2945702,0.3937334,-2.417288,-0.5807034,0.6728912,-2.814398,-0.9203231,0.9530938,-3.022557,-1.211918,1.178726,-1.532633,-0.09516844,0.7197842,-2.169988,-0.3075049,1.091135,-2.49826,-0.5970084,1.41553,-2.684486,-0.9023602,1.703849,-1.291617,0.04606884,1.002967,-1.832887,0.00162974,1.359747,-2.103618,-0.1321565,1.626505,-2.292998,-0.3093879,1.879315
7.1244,34.57001,186.4222,354.0096,-0.486268,-0.5611985,-0.1845137,-0.9746675,-0.7117388,-0.5507624,-1.390398,-0.7287498,-1.234048,-1.702196,-0.7415081,-1.746512,-1.806393,-0.5512702,0.0337328,-2.452571,-0.7406046,0.02518617,-2.93152,-0.9036977,0.03319331,-3.323638,-1.050599,0.04817829,-1.699955,-0.2945702,0.3937334,-2.417288,-0.5807034,0.6728912,-2.814398,-0.9203231,0.9530938,-3.022557,-1.211918,1.178726,-1.532633,-0.09516844,0.7197842,-2.169988,-0.3075049,1.091135,-2.49826,-0.5970084,1.41553,-2.684486,-0.9023602,1.703849,-1.291617,0.04606884,1.002967,-1.832887,0.00162974,1.359747,-2.103618,-0.1321565,1.626505,-2.292998,-0.3093879,1.879315
7.1269,34.66374,186.6725,354.1904,-0.4880819,-0.5603851,-0.1821816,-0.9777565,-0.7097334,-0.5472141,-1.395124,-0.7260959,-1.229516,-1.708151,-0.7383677,-1.741243,-1.807611,-0.5468763,0.03944136,-2.454004,-0.7355781,0.0335408,-2.932894,-0.8987126,0.0439395,-3.3248,-1.045937,0.06113485,-1.699633,-0.2897419,0.3986721,-2.415411,-0.5759797,0.6816903,-2.809231,-0.9168075,0.96505,-3.01373,-1.209424,1.192697,-1.530994,-0.09011645,0.723907,-2.166506,-0.3023883,1.098443,-2.491606,-0.5929765,1.425055,-2.673869,-0.8994771,1.714685,-1.288914,0.0510861,1.006196,-1.828465,0.006553419,1.36556,-2.096442,-0.1290254,1.634185,-2.281946,-0.3085818,1.888225
7.1297,34.66374,186.6725,354.1904,-0.4880819,-0.5603851,-0.1821816,-0.9777565,-0.7097334,-0.5472141,-1.395124,-0.7260959,-1.229516,-1.708151,-0.7383677,-1.741243,-1.807611,-0.5468763,0.03944136,-2.454004,-0.7355781,0.0335408,-2.932894,-0.8987126,0.0439395,-3.3248,-1.045937,0.06113485,-1.699633,-0.2897419,0.3986721,-2.415411,-0.5759797,0.6816903,-2.809231,-0.9168075,0.96505,-3.01373,-1.209424,1.192697,-1.530994,-0.09011645,0.723907,-2.166506,-0.3023883,1.098443,-2.491606,-0.5929765,1.425055,-2.673869,-0.8994771,1.714685,-1.288914,0.0510861,1.006196,-1.828465,0.006553419,1.36556,-2.096442,-0.1290254,1.634185,-2.281946,-0.3085818,1.888225
7.1324,34.66374,186.6725,354.1904,-0.4880819,-0.5603851,-0.1821816,-0.9777565,-0.7097334,-0.5472141,-1.395124,-0.7260959,-1.229516,-1.708151,-0.7383677,-1.741243,-1.807611,-0.5468763,0.03944136,-2.454004,-0.7355781,0.0335408,-2.932894,-0.8987126,0.0439395,-3.3248,-1.045937,0.06113485,-1.699633,-0.2897419,0.3986721,-2.415411,-0.5759797,0.6816903,-2.809231,-0.9168075,0.96505,-3.01373,-1.209424,1.192697,-1.530994,-0.09011645,0.723907,-2.166506,-0.3023883,1.098443,-2.491606,-0.5929765,1.425055,-2.673869,-0.8994771,1.714685,-1.288914,0.0510861,1.006196,-1.828465,0.006553419,1.36556,-2.096442,-0.1290254,1.634185,-2.281946,-0.3085818,1.888225
7.1350,34.66374,186.6725,354.1904,-0.4880819,-0.5603851,-0.1821816,-0.9777565,-0.7097334,-0.5472141,-1.395124,-0.7260959,-1.229516,-1.708151,-0.7383677,-1.741243,-1.807611,-0.5468763,0.03944136,-2.454004,-0.7355781,0.0335408,-2.932894,-0.8987126,0.0439395,-3.3248,-1.045937,0.06113485,-1.699633,-0.2897419,0.3986721,-2.415411,-0.5759797,0.6816903,-2.809231,-0.9168075,0.96505,-3.01373,-1.209424,1.192697,-1.530994,-0.09011645,0.723907,-2.166506,-0.3023883,1.098443,-2.491606,-0.5929765,1.425055,-2.673869,-0.8994771,1.714685,-1.288914,0.0510861,1.006196,-1.828465,0.006553419,1.36556,-2.096442,-0.1290254,1.634185,-2.281946,-0.3085818,1.888225
7.1374,34.72662,186.8466,354.3437,-0.4895086,-0.5596253,-0.1806848,-0.9800177,-0.7078204,-0.5450657,-1.399076,-0.7230645,-1.226356,-1.71337,-0.7344978,-1.737325,-1.808669,-0.5431046,0.04291892,-2.455143,-0.7315809,0.03900893,-2.933825,-0.895184,0.05138591,-3.325362,-1.043151,0.07049531,-1.699617,-0.2857091,0.4016381,-2.413834,-0.5727467,0.6877732,-2.804096,-0.9154022,0.9738384,-3.004575,-1.209463,1.203193,-1.530076,-0.08599285,0.7263471,-2.163587,-0.2993506,1.103643,-2.484729,-0.5921384,1.4322,-2.661895,-0.9007037,1.7228,-1.287277,0.05509183,1.008078,-1.825286,0.009674914,1.369635,-2.09026,-0.1285066,1.63991,-2.271351,-0.311204,1.894892
7.1435,34.72662,186.8466,354.3437,-0.4895086,-0.5596253,-0.1806848,-0.9800177,-0.7078204,-0.5450657,-1.399076,-0.7230645,-1.226356,-1.71337,-0.7344978,-1.737325,-1.808669,-0.5431046,0.04291892,-2.455143,-0.7315809,0.03900893,-2.933825,-0.895184,0.05138591,-3.325362,-1.043151,0.07049531,-1.699617,-0.2857091,0.4016381,-2.413834,-0.5727467,0.6877732,-2.804096,-0.9154022,0.9738384,-3.004575,-1.209463,1.203193,-1.530076,-0.08599285,0.7263471,-2.163587,-0.2993506,1.103643,-2.484729,-0.5921384,1.4322,-2.661895,-0.9007037,1.7228,-1.287277,0.05509183,1.008078,-1.825286,0.009674914,1.369635,-2.09026,-0.1285066,1.63991,-2.271351,-0.311204,1.894892
7.1486,34.78262,186.9964,354.4737,-0.490715,-0.5589912,-0.1793692,-0.9819355,-0.7061373,-0.5432164,-1.402826,-0.7201667,-1.223403,-1.718493,-0.730689,-1.733544,-1.809548,-0.5399171,0.04595533,-2.455895,-0.7288629,0.04422046,-2.934073,-0.8937418,0.05892135,-3.324895,-1.043277,0.08034945,-1.699577,-0.2822829,0.4042222,-2.411809,-0.5709592,0.6936372,-2.797599,-0.9162376,0.9826002,-2.993055,-1.212272,1.213745,-1.529262,-0.08247335,0.7284682,-2.160129,-0.2981498,1.108862,-2.475879,-0.5943747,1.439559,-2.646084,-0.9059985,1.731053,-1.285846,0.0585264,1.009709,-1.821939,0.01104765,1.37384,-2.082765,-0.1311895,1.646037,-2.257688,-0.3185453,1.901945
