Time,HandPositionR.x,HandPositionR.y,HandPosiotnR.z,HandPositionL.x,HandPositionL.y,HandPosiotnL.z
4.3075,-0.959700644016266,-0.769166231155396,2.54792165756226,-0.554059207439423,-0.783584415912628,2.77661657333374
4.3101,-0.959836006164551,-0.769012868404388,2.54787588119507,-0.554015100002289,-0.783714532852173,2.7766318321228
4.3125,-0.959969162940979,-0.768864989280701,2.54782795906067,-0.553990364074707,-0.783788740634918,2.77667427062988
4.3151,-0.960104167461395,-0.76869136095047,2.54778289794922,-0.553937792778015,-0.783859491348267,2.77670502662659
4.3176,-0.960252165794373,-0.768544316291809,2.54773163795471,-0.55388081073761,-0.783931612968445,2.77673840522766
4.3202,-0.96039217710495,-0.768375277519226,2.54768371582031,-0.553829789161682,-0.784024775028229,2.77676558494568
4.3226,-0.960520625114441,-0.768262267112732,2.54763221740723,-0.553773820400238,-0.784071087837219,2.77680325508118
4.3250,-0.960829615592957,-0.767730236053467,2.54757118225098,-0.55371755361557,-0.784113883972168,2.77684354782104
4.3280,-0.961004078388214,-0.767571628093719,2.5475025177002,-0.553649842739105,-0.784195184707642,2.77688717842102
4.3338,-0.961319088935852,-0.767287075519562,2.54737901687622,-0.55353182554245,-0.784260272979736,2.77701449394226
4.3391,-0.961241722106934,-0.767072796821594,2.54748439788818,-0.553401112556458,-0.784312725067139,2.77712059020996
4.3415,-0.961364924907684,-0.766991198062897,2.54743313789368,-0.553337812423706,-0.784312665462494,2.77717590332031
4.3440,-0.961487293243408,-0.766570508480072,2.54722118377686,-0.553279161453247,-0.784331977367401,2.77722454071045
4.3464,-0.96160763502121,-0.766464710235596,2.5471670627594,-0.553210020065308,-0.784315943717957,2.77728152275085
4.3488,-0.961727380752563,-0.766383409500122,2.54710793495178,-0.553144752979279,-0.784324824810028,2.77733564376831
4.3514,-0.961853563785553,-0.766280353069305,2.54704976081848,-0.553078830242157,-0.784333765506744,2.77739071846008
4.3538,-0.961962223052979,-0.766218721866608,2.54699611663818,-0.553006589412689,-0.784273147583008,2.77747750282288
4.3618,-0.962101697921753,-0.765900433063507,2.54696702957153,-0.552756011486053,-0.784160673618317,2.77768301963806
4.3678,-0.962416052818298,-0.765637934207916,2.54683661460876,-0.552559018135071,-0.784046828746796,2.7778639793396
4.3733,-0.962651431560516,-0.765538394451141,2.54673361778259,-0.552382290363312,-0.783917248249054,2.77801728248596
4.3756,-0.962616920471191,-0.765291690826416,2.54680752754211,-0.552303910255432,-0.7838374376297,2.7780876159668
4.3778,-0.962715864181519,-0.765245974063873,2.54676604270935,-0.552227914333344,-0.783781766891479,2.77815365791321
4.3807,-0.962838470935822,-0.765189290046692,2.54671454429626,-0.55212938785553,-0.783675134181976,2.77824521064758
4.3831,-0.962962329387665,-0.765195488929749,2.5467312335968,-0.552047312259674,-0.783580303192139,2.77832722663879
4.3859,-0.963083386421204,-0.765183687210083,2.5466890335083,-0.55277818441391,-0.784694075584412,2.7775661945343
4.3887,-0.963201522827148,-0.765175521373749,2.54664611816406,-0.552686154842377,-0.784603774547577,2.77765417098999
4.3914,-0.96330738067627,-0.7651526927948,2.54660677909851,-0.552607178688049,-0.784506142139435,2.77774500846863
4.3946,-0.963434457778931,-0.765161335468292,2.54655981063843,-0.552506446838379,-0.784379184246063,2.77786111831665
4.4006,-0.963442981243134,-0.764704346656799,2.54669642448425,-0.55231910943985,-0.784140646457672,2.77807784080505
4.4067,-0.963521480560303,-0.764814794063568,2.54680132865906,-0.552671194076538,-0.784500598907471,2.77767300605774
4.4093,-0.963804364204407,-0.764621138572693,2.54671144485474,-0.552596807479858,-0.784394919872284,2.77775478363037
4.4117,-0.963891506195068,-0.76462197303772,2.54668760299683,-0.552521586418152,-0.784256100654602,2.77783155441284
4.4142,-0.963980376720428,-0.764648795127869,2.5466628074646,-0.552437663078308,-0.784102737903595,2.77791309356689
4.4166,-0.96406090259552,-0.764671623706818,2.54664254188538,-0.552364051342011,-0.783982753753662,2.77799010276794
4.4193,-0.964151322841644,-0.764701545238495,2.54661560058594,-0.552270114421844,-0.783804953098297,2.778076171875
4.4217,-0.964234411716461,-0.764719486236572,2.54659223556519,-0.552186489105225,-0.783644914627075,2.77815508842468
4.4246,-0.964047789573669,-0.765407562255859,2.54644298553467,-0.552087545394897,-0.783468306064606,2.77825212478638
4.4275,-0.964138925075531,-0.765459418296814,2.5464084148407,-0.551685094833374,-0.783163368701935,2.77838659286499
4.4334,-0.964404463768005,-0.76540607213974,2.54626369476318,-0.551443040370941,-0.782776832580566,2.77858591079712
4.4399,-0.964569270610809,-0.765553712844849,2.54616570472717,-0.551179528236389,-0.782365560531616,2.77879881858826
4.4425,-0.964640498161316,-0.765609860420227,2.54612755775452,-0.551060616970062,-0.782189965248108,2.77889060974121
4.4450,-0.964538156986237,-0.766127347946167,2.54609990119934,-0.550955772399902,-0.782028913497925,2.77897477149963
4.4474,-0.964598774909973,-0.766199111938477,2.54606080055237,-0.55041366815567,-0.781593978404999,2.7791919708252
4.4500,-0.964659869670868,-0.766271352767944,2.54602146148682,-0.550292253494263,-0.781421661376953,2.77927827835083
4.4527,-0.964811563491821,-0.766289591789246,2.54592943191528,-0.550163507461548,-0.781234383583069,2.77936601638794
4.4551,-0.964844644069672,-0.766370236873627,2.5458767414093,-0.550041615962982,-0.781057894229889,2.77944827079773
4.4578,-0.964901685714722,-0.766448855400085,2.54582905769348,-0.549911439418793,-0.780871570110321,2.77953886985779
4.4608,-0.964959383010864,-0.766537547111511,2.54577040672302,-0.549751400947571,-0.780636608600616,2.77964878082275
4.4665,-0.964972794055939,-0.767026960849762,2.54568529129028,-0.549254179000854,-0.779837369918823,2.78011560440063
4.4729,-0.965195655822754,-0.767332136631012,2.54546666145325,-0.548929214477539,-0.77935254573822,2.78034162521362
4.4755,-0.965236365795136,-0.767425000667572,2.54541516304016,-0.548793196678162,-0.779145300388336,2.78043365478516
4.4780,-0.96527761220932,-0.76751172542572,2.54536533355713,-0.54866099357605,-0.778946816921234,2.78052592277527
4.4804,-0.965312659740448,-0.767596960067749,2.54531908035278,-0.548537611961365,-0.778762340545654,2.78061199188232
4.4827,-0.965351045131683,-0.767681062221527,2.54527163505554,-0.548408329486847,-0.778565526008606,2.7807023525238
4.4855,-0.965349614620209,-0.767932295799255,2.54525089263916,-0.548262715339661,-0.77834689617157,2.7808039188385
4.4880,-0.965390861034393,-0.76803457736969,2.54519557952881,-0.547846376895905,-0.777788877487183,2.78109288215637
4.4908,-0.965513825416565,-0.768346011638641,2.54502940177917,-0.5477055311203,-0.777584910392761,2.78119015693665
4.4933,-0.965550661087036,-0.768444776535034,2.54497480392456,-0.547566115856171,-0.777379870414734,2.78128623962402
4.4988,-0.965625941753387,-0.768657803535461,2.54484939575195,-0.547241032123566,-0.776916801929474,2.7814998626709
4.5054,-0.965693354606628,-0.76895397901535,2.54470992088318,-0.546852469444275,-0.776359558105469,2.78175401687622
4.5081,-0.965727508068085,-0.769061386585236,2.54464912414551,-0.546689808368683,-0.776125609874725,2.78184604644775
4.5106,-0.965827763080597,-0.769509553909302,2.54448127746582,-0.54654997587204,-0.775925695896149,2.78193616867065
4.5131,-0.965859472751617,-0.769620358943939,2.54442119598389,-0.546394169330597,-0.775710105895996,2.78203058242798
4.5153,-0.965891242027283,-0.769712030887604,2.54436635971069,-0.546256124973297,-0.775520205497742,2.78211283683777
4.5178,-0.965923547744751,-0.769819259643555,2.54430651664734,-0.546104907989502,-0.775305390357971,2.78220343589783
4.5205,-0.965956926345825,-0.769929885864258,2.54423856735229,-0.545942068099976,-0.775076329708099,2.78230381011963
4.5233,-0.96599417924881,-0.770052671432495,2.5441677570343,-0.545766592025757,-0.774829685688019,2.78240847587585
4.5263,-0.966111540794373,-0.770052909851074,2.54414391517639,-0.545343458652496,-0.773533344268799,2.78265619277954
4.5321,-0.966119050979614,-0.770563006401062,2.54394102096558,-0.54499614238739,-0.772984504699707,2.7828540802002
4.5386,-0.966200232505798,-0.770803987979889,2.54376578330994,-0.54463005065918,-0.772385835647583,2.78306245803833
4.5409,-0.966235280036926,-0.77087676525116,2.54369139671326,-0.544493138790131,-0.772166073322296,2.78314065933228
4.5432,-0.96626615524292,-0.770961284637451,2.54362654685974,-0.544360518455505,-0.771947026252747,2.78321242332459
4.5457,-0.966389358043671,-0.770707666873932,2.54348802566528,-0.544062674045563,-0.771448969841003,2.7833993434906
4.5481,-0.9664426445961,-0.770775139331818,2.54339742660522,-0.543906569480896,-0.771193444728851,2.78348422050476
4.5511,-0.966582953929901,-0.7712681889534,2.5431969165802,-0.543752014636993,-0.770932734012604,2.78356313705444
4.5536,-0.966628789901733,-0.771346390247345,2.54311513900757,-0.543610572814941,-0.770699024200439,2.78363847732544
4.5560,-0.966686010360718,-0.771408081054688,2.54302406311035,-0.543478906154633,-0.77047061920166,2.78370547294617
4.5586,-0.966744482517242,-0.771493315696716,2.54292488098145,-0.54332560300827,-0.770206928253174,2.78378677368164
4.5647,-0.967041075229645,-0.771372854709625,2.54277467727661,-0.543009757995605,-0.76966404914856,2.78395199775696
4.5711,-0.967096745967865,-0.771679878234863,2.5425968170166,-0.54264497756958,-0.769093096256256,2.78415608406067
4.5742,-0.967173159122467,-0.771737277507782,2.54248690605164,-0.542499959468842,-0.768842875957489,2.78423380851746
4.5769,-0.967248320579529,-0.771764397621155,2.54237484931946,-0.542371690273285,-0.768620908260345,2.78430414199829
4.5796,-0.967321276664734,-0.771809577941895,2.54226970672607,-0.54223769903183,-0.76838755607605,2.78437495231628
4.5826,-0.967412114143372,-0.771829426288605,2.54213285446167,-0.542093932628632,-0.768139839172363,2.78445816040039
4.5853,-0.967530906200409,-0.771577417850494,2.5419180393219,-0.541890561580658,-0.768015146255493,2.7845094203949
4.5879,-0.967625379562378,-0.771580517292023,2.54178071022034,-0.54175329208374,-0.767785608768463,2.78458285331726
4.5906,-0.967704176902771,-0.771594345569611,2.54166579246521,-0.54163533449173,-0.767597019672394,2.78465223312378
4.5929,-0.967639267444611,-0.771632671356201,2.54163885116577,-0.541522681713104,-0.767410814762115,2.78471398353577
4.5986,-0.96783983707428,-0.771636605262756,2.54135990142822,-0.541256308555603,-0.766984283924103,2.78487777709961
4.6052,-0.968194186687469,-0.771274030208588,2.54096817970276,-0.540943801403046,-0.766489386558533,2.7850706577301
4.6077,-0.968299210071564,-0.77126133441925,2.54083395004272,-0.54081916809082,-0.766290247440338,2.78514575958252
4.6103,-0.968296349048615,-0.771104037761688,2.54077935218811,-0.540706634521484,-0.766119182109833,2.78520321846008
4.6127,-0.968393802642822,-0.771084845066071,2.54065585136414,-0.540590643882751,-0.765953540802002,2.78527593612671
4.6151,-0.968509018421173,-0.771044433116913,2.54051613807678,-0.540474653244019,-0.765788853168488,2.78534340858459
4.6175,-0.968627989292145,-0.771001219749451,2.540367603302,-0.540352523326874,-0.765614926815033,2.7854118347168
4.6200,-0.968738913536072,-0.770971179008484,2.54022932052612,-0.540230453014374,-0.765436410903931,2.78548312187195
4.6225,-0.968867182731628,-0.770911574363709,2.54006576538086,-0.540101885795593,-0.765257835388184,2.78554892539978
4.6251,-0.96902322769165,-0.770646214485168,2.53978657722473,-0.539972126483917,-0.76507180929184,2.78562140464783
4.6308,-0.969325482845306,-0.770481646060944,2.53938460350037,-0.539369285106659,-0.763991296291351,2.78582501411438
4.6366,-0.969460308551788,-0.770044803619385,2.53910899162292,-0.539048552513123,-0.763558864593506,2.78595757484436
4.6392,-0.969602227210999,-0.769930362701416,2.53891706466675,-0.538904786109924,-0.763363242149353,2.78601813316345
4.6418,-0.96974378824234,-0.769828677177429,2.5387282371521,-0.538760006427765,-0.763161361217499,2.78608155250549
4.6445,-0.969876408576965,-0.769672513008118,2.53848648071289,-0.538601636886597,-0.76295018196106,2.78615045547485
4.6469,-0.970016360282898,-0.769565105438232,2.53829860687256,-0.538305044174194,-0.76268208026886,2.78631734848022
4.6493,-0.970164000988007,-0.769436895847321,2.53811120986938,-0.538174152374268,-0.762509047985077,2.78637528419495
4.6520,-0.970055758953094,-0.769082009792328,2.53809952735901,-0.538008153438568,-0.762297809123993,2.786456823349
4.6544,-0.970388293266296,-0.768802464008331,2.5378086566925,-0.537849068641663,-0.762096166610718,2.78653430938721
4.6572,-0.970588326454163,-0.768610060214996,2.53757286071777,-0.537678599357605,-0.761876940727234,2.78661441802979
4.6635,-0.971039533615112,-0.768187403678894,2.53704404830933,-0.537255823612213,-0.761356234550476,2.78684186935425
4.6699,-0.97149932384491,-0.767830908298492,2.53650784492493,-0.536817967891693,-0.760518908500671,2.78718090057373
4.6729,-0.971719920635223,-0.767353892326355,2.53629946708679,-0.536613702774048,-0.76027923822403,2.78732514381409
4.6755,-0.971963107585907,-0.767115116119385,2.53605771064758,-0.536421835422516,-0.76006805896759,2.78747177124023
4.6783,-0.972622275352478,-0.76647686958313,2.53540468215942,-0.535893380641937,-0.759496092796326,2.7878839969635
4.6855,-0.972801566123962,-0.766581296920776,2.53517866134644,-0.535385549068451,-0.759086310863495,2.78811740875244
4.6881,-0.973110616207123,-0.766291737556458,2.5348949432373,-0.535160660743713,-0.758849620819092,2.7882833480835
4.6911,-0.973384439945221,-0.766038358211517,2.53463530540466,-0.534933030605316,-0.758619844913483,2.7884669303894
4.6970,-0.974071443080902,-0.765186727046967,2.53405594825745,-0.534449338912964,-0.758127510547638,2.7888457775116
4.7025,-0.974720537662506,-0.764569580554962,2.53347373008728,-0.533965587615967,-0.757639408111572,2.78922057151794
4.7053,-0.974784314632416,-0.764685928821564,2.5330650806427,-0.533899009227753,-0.757620215415955,2.78925657272339
4.7078,-0.975086450576782,-0.76440554857254,2.53278207778931,-0.533374905586243,-0.756981194019318,2.7895815372467
4.7102,-0.975339651107788,-0.764171063899994,2.53254532814026,-0.53318178653717,-0.756786167621613,2.78972744941711
4.7124,-0.975713312625885,-0.763571321964264,2.53222393989563,-0.532953441143036,-0.756553530693054,2.78989315032959
4.7147,-0.976006984710693,-0.763293564319611,2.53195428848267,-0.532712996006012,-0.756309330463409,2.79006695747375
4.7172,-0.97637677192688,-0.762936770915985,2.53161311149597,-0.532476186752319,-0.756070971488953,2.79024386405945
4.7199,-0.976770758628845,-0.762551307678223,2.53124165534973,-0.532182157039642,-0.755773603916168,2.79045557975769
4.7226,-0.977142155170441,-0.762199282646179,2.53090071678162,-0.53188294172287,-0.755471467971802,2.79067635536194
4.7251,-0.977416396141052,-0.762261033058167,2.53068423271179,-0.531615495681763,-0.755203902721405,2.79087567329407
4.7309,-0.978248476982117,-0.761297702789307,2.52987766265869,-0.530859589576721,-0.754280567169189,2.79146933555603
4.7371,-0.979201972484589,-0.760329723358154,2.52892446517944,-0.530124723911285,-0.753528594970703,2.79202723503113
4.7398,-0.979613482952118,-0.759907901287079,2.52851247787476,-0.529784739017487,-0.753172814846039,2.79228568077087
4.7423,-0.980020523071289,-0.759506642818451,2.52811479568481,-0.529433369636536,-0.752806544303894,2.7925500869751
4.7448,-0.980249762535095,-0.759367763996124,2.52767109870911,-0.529127836227417,-0.752494871616364,2.79278349876404
4.7472,-0.980654716491699,-0.758963823318481,2.52726149559021,-0.52879673242569,-0.752157330513,2.79303669929504
4.7500,-0.981271207332611,-0.758459985256195,2.52671813964844,-0.528701603412628,-0.752023220062256,2.79309034347534
4.7525,-0.981655597686768,-0.758073747158051,2.52632641792297,-0.528360426425934,-0.751665532588959,2.79334950447083
4.7549,-0.98204243183136,-0.757643818855286,2.52590441703796,-0.52801638841629,-0.751309216022491,2.79361009597778
4.7576,-0.982471466064453,-0.757172822952271,2.52544450759888,-0.527636229991913,-0.75091540813446,2.79389667510986
4.7632,-0.983166575431824,-0.756352841854095,2.52442789077759,-0.526873469352722,-0.750129878520966,2.79447102546692
4.7702,-0.984007358551025,-0.755499482154846,2.52326965332031,-0.52606999874115,-0.749422550201416,2.79502964019775
4.7730,-0.984332680702209,-0.755025088787079,2.52282881736755,-0.525724172592163,-0.749051749706268,2.79526901245117
4.7755,-0.984656691551209,-0.754559099674225,2.52239060401917,-0.525385975837708,-0.748686015605927,2.79549908638
4.7782,-0.985007166862488,-0.75409334897995,2.52194356918335,-0.525032579898834,-0.748302340507507,2.79573893547058
4.7808,-0.985354959964752,-0.753581643104553,2.52146697044373,-0.524669587612152,-0.747917354106903,2.79599523544312
4.7839,-0.985779166221619,-0.752963483333588,2.52095484733582,-0.524262607097626,-0.74746698141098,2.79626536369324
4.7866,-0.986186921596527,-0.752395868301392,2.52042198181152,-0.523851573467255,-0.747025370597839,2.79655051231384
4.7896,-0.986687302589417,-0.752077460289001,2.51988625526428,-0.523705363273621,-0.746882259845734,2.79652500152588
4.7953,-0.987194776535034,-0.751284182071686,2.5189733505249,-0.522966861724854,-0.746033728122711,2.79698896408081
4.8012,-0.988031089305878,-0.750195860862732,2.51791930198669,-0.522208571434021,-0.745159804821014,2.79746699333191
4.8037,-0.988492488861084,-0.749437808990479,2.51766395568848,-0.521894693374634,-0.744785070419312,2.79765725135803
4.8061,-0.988849401473999,-0.748974084854126,2.51723027229309,-0.521579146385193,-0.74442183971405,2.79785656929016
4.8086,-0.989230513572693,-0.748481571674347,2.51676893234253,-0.521457672119141,-0.744149446487427,2.79795551300049
4.8111,-0.989435374736786,-0.748253583908081,2.51612758636475,-0.521156549453735,-0.743801891803741,2.79814982414246
4.8136,-0.989798128604889,-0.747776448726654,2.51567196846008,-0.520837426185608,-0.743427157402039,2.79835224151611
4.8162,-0.99015611410141,-0.74726003408432,2.51520252227783,-0.520504355430603,-0.743034601211548,2.79857230186462
4.8189,-0.990548074245453,-0.746735155582428,2.51470637321472,-0.520142495632172,-0.742612242698669,2.79882001876831
4.8216,-0.990906417369843,-0.746186077594757,2.51422238349915,-0.519802093505859,-0.742215812206268,2.79904389381409
4.8243,-0.991288065910339,-0.745594561100006,2.51370215415955,-0.519419133663177,-0.741775274276733,2.79932165145874
4.8313,-0.992230892181396,-0.744100689888,2.51239061355591,-0.518319427967072,-0.740431904792786,2.79996967315674
4.8380,-0.99304461479187,-0.742780447006226,2.51123595237732,-0.517434298992157,-0.739403367042542,2.80063199996948
4.8404,-0.99332320690155,-0.742281794548035,2.51081132888794,-0.517111957073212,-0.739032983779907,2.80086994171143
4.8427,-0.993616461753845,-0.741803586483002,2.51039361953735,-0.516835749149323,-0.738541781902313,2.80099606513977
4.8454,-0.993928134441376,-0.741243362426758,2.50991439819336,-0.516473531723022,-0.738113582134247,2.80126118659973
4.8479,-0.994016349315643,-0.740867912769318,2.50950050354004,-0.516103565692902,-0.737655520439148,2.80153203010559
4.8509,-0.994146287441254,-0.739854454994202,2.50917887687683,-0.515734255313873,-0.73718798160553,2.80179858207703
4.8538,-0.994451999664307,-0.739253640174866,2.50868558883667,-0.515363931655884,-0.736711263656616,2.80206561088562
4.8565,-0.994748592376709,-0.738675475120544,2.50820732116699,-0.514994025230408,-0.736255347728729,2.80233454704285
4.8631,-0.995453834533691,-0.737321794033051,2.50708413124084,-0.514320909976959,-0.735387623310089,2.80267143249512
4.8687,-0.99596780538559,-0.73537266254425,2.50636720657349,-0.51362419128418,-0.734440982341766,2.80314946174622
4.8717,-0.996226251125336,-0.734792709350586,2.50592446327209,-0.513311445713043,-0.733989357948303,2.80335402488709
4.8744,-0.996497094631195,-0.734220325946808,2.50548100471497,-0.513009369373322,-0.733549475669861,2.80355405807495
4.8768,-0.996708333492279,-0.733727931976318,2.50510764122009,-0.51274836063385,-0.733169615268707,2.80372548103333
4.8791,-0.996921896934509,-0.733268976211548,2.50475311279297,-0.51249760389328,-0.73281466960907,2.80389308929443
4.8816,-0.997135877609253,-0.732765555381775,2.5043740272522,-0.512218594551086,-0.732420802116394,2.80408024787903
4.8841,-0.997349262237549,-0.732243835926056,2.50398182868958,-0.512278735637665,-0.732228398323059,2.80403780937195
4.8867,-0.997598648071289,-0.731683731079102,2.50355339050293,-0.512007474899292,-0.731808245182037,2.80421853065491
4.8901,-0.997854053974152,-0.729993939399719,2.50335597991943,-0.5116907954216,-0.731322646141052,2.80443358421326
4.8965,-0.998390674591064,-0.728644967079163,2.50241470336914,-0.51105922460556,-0.730354785919189,2.8048689365387
4.9026,-0.998832702636719,-0.727417469024658,2.50159358978271,-0.510484158992767,-0.729461491107941,2.80527424812317
4.9054,-0.999016940593719,-0.726874887943268,2.50123572349548,-0.510295808315277,-0.729012370109558,2.80544662475586
4.9082,-0.999243319034576,-0.726274371147156,2.50082659721375,-0.510022401809692,-0.728576898574829,2.80564546585083
4.9109,-0.999220252037048,-0.725002288818359,2.50082612037659,-0.50978821516037,-0.728205323219299,2.80582761764526
4.9135,-0.999396622180939,-0.724475920200348,2.50049686431885,-0.509554803371429,-0.727835237979889,2.80600166320801
4.9161,-0.999513149261475,-0.723965644836426,2.50021696090698,-0.509311497211456,-0.727454721927643,2.80620098114014
4.9190,-0.999694049358368,-0.723379969596863,2.49986219406128,-0.509040176868439,-0.727032959461212,2.80642819404602
4.9218,-0.999842286109924,-0.722823321819305,2.49954509735107,-0.509004652500153,-0.726795315742493,2.8062915802002
4.9278,-0.999879240989685,-0.720835506916046,2.4992470741272,-0.508439183235168,-0.725911140441895,2.80675673484802
4.9340,-1.00016450881958,-0.719668388366699,2.49864220619202,-0.50789076089859,-0.725015819072723,2.80723857879639
4.9370,-1.00030124187469,-0.719092845916748,2.49835801124573,-0.507616460323334,-0.724548935890198,2.80748510360718
4.9395,-1.0004163980484,-0.718624711036682,2.49811792373657,-0.50739461183548,-0.724186599254608,2.80768013000488
4.9419,-1.00051534175873,-0.718183219432831,2.49791169166565,-0.507173418998718,-0.72382640838623,2.80787515640259
4.9442,-1.0004358291626,-0.71776956319809,2.49780964851379,-0.506961464881897,-0.723094522953033,2.80807018280029
4.9466,-1.00053691864014,-0.717301249504089,2.49758553504944,-0.506748497486115,-0.722677111625671,2.80826234817505
4.9491,-1.00061070919037,-0.716897070407867,2.49741315841675,-0.506546437740326,-0.722313582897186,2.80844402313232
4.9519,-1.00070142745972,-0.716395318508148,2.49719977378845,-0.506311297416687,-0.721832513809204,2.80865669250488
4.9546,-1.00079822540283,-0.715906858444214,2.4969801902771,-0.506089866161346,-0.721371710300446,2.80885171890259
4.9607,-1.00096786022186,-0.714882373809814,2.49656963348389,-0.505590975284576,-0.720348119735718,2.80929255485535
4.9667,-1.00079357624054,-0.714170932769775,2.49626183509827,-0.505245208740234,-0.719239711761475,2.80961728096008
4.9694,-1.00082910060883,-0.713805854320526,2.49613738059998,-0.505083322525024,-0.718825221061707,2.8097550868988
4.9719,-1.00086462497711,-0.713444292545319,2.49601554870605,-0.504907011985779,-0.718414962291718,2.80991005897522
4.9744,-1.00091111660004,-0.71305912733078,2.49587249755859,-0.504756629467011,-0.717990756034851,2.81003642082214
4.9771,-1.00094544887543,-0.712677597999573,2.49575352668762,-0.504596173763275,-0.717534363269806,2.81017279624939
4.9797,-1.00098991394043,-0.712284028530121,2.49561429023743,-0.504426181316376,-0.717093288898468,2.8103199005127
4.9824,-1.00098025798798,-0.711951375007629,2.49554061889648,-0.504258215427399,-0.716659665107727,2.81046605110168
4.9858,-1.00042593479156,-0.712243974208832,2.49542021751404,-0.504252552986145,-0.716244995594025,2.81036901473999
4.9888,-1.0004415512085,-0.711838066577911,2.49528908729553,-0.504078149795532,-0.715734779834747,2.81051802635193
4.9949,-1.00044476985931,-0.711148202419281,2.49514317512512,-0.503801643848419,-0.71477210521698,2.8107762336731
5.0007,-0.998926639556885,-0.711486458778381,2.49219822883606,-0.503535568714142,-0.713843643665314,2.811039686203
5.0035,-0.998898923397064,-0.711200177669525,2.49211001396179,-0.503733396530151,-0.713618814945221,2.81093978881836
5.0106,-0.99883371591568,-0.710468232631683,2.49189877510071,-0.503464758396149,-0.712491929531097,2.81125593185425
5.0133,-0.998810529708862,-0.710209965705872,2.49182319641113,-0.503400862216949,-0.712101101875305,2.81137156486511
5.0159,-0.998794198036194,-0.709960699081421,2.49176907539368,-0.503339231014252,-0.711719155311584,2.81148505210876
5.0182,-0.998775243759155,-0.709725379943848,2.49170637130737,-0.503284633159637,-0.711360633373261,2.81159734725952
5.0206,-0.998756051063538,-0.709482371807098,2.49164152145386,-0.503211677074432,-0.710989832878113,2.81170964241028
5.0268,-0.99831211566925,-0.709676623344421,2.4915885925293,-0.503349125385284,-0.710133373737335,2.81182718276978
5.0325,-0.998241066932678,-0.709192633628845,2.49153614044189,-0.503265857696533,-0.709331929683685,2.81208467483521
5.0349,-0.998210668563843,-0.708983242511749,2.4915030002594,-0.503243803977966,-0.708992958068848,2.81220650672913
5.0371,-0.998179316520691,-0.708787262439728,2.49149084091187,-0.50320953130722,-0.708669900894165,2.81231427192688
5.0395,-0.998148024082184,-0.70857560634613,2.49146294593811,-0.503194808959961,-0.708334863185883,2.81244134902954
5.0421,-0.997939944267273,-0.708522498607636,2.49138927459717,-0.503453016281128,-0.708107233047485,2.81216287612915
5.0445,-0.997617125511169,-0.708491146564484,2.4912748336792,-0.503434121608734,-0.707756876945496,2.81227731704712
5.0470,-0.997559487819672,-0.708277106285095,2.49127006530762,-0.503440797328949,-0.707395911216736,2.81240630149841
5.0496,-0.997505903244019,-0.708093702793121,2.4912703037262,-0.503454625606537,-0.707077383995056,2.81251931190491
5.0526,-0.997438907623291,-0.70786839723587,2.49127268791199,-0.503451764583588,-0.706674098968506,2.81265926361084
5.0551,-0.997383892536163,-0.707670569419861,2.49126362800598,-0.503480911254883,-0.706350326538086,2.81277513504028
5.0610,-0.997252225875854,-0.707237780094147,2.49127721786499,-0.5035400390625,-0.7056023478508,2.8130407333374
5.0678,-0.996926546096802,-0.707047283649445,2.49156498908997,-0.503545045852661,-0.704336583614349,2.81332182884216
5.0706,-0.99685525894165,-0.706909000873566,2.49161958694458,-0.503587961196899,-0.704017221927643,2.81342625617981
5.0732,-0.996788144111633,-0.706746757030487,2.49165034294128,-0.50367671251297,-0.703737795352936,2.81350564956665
5.0759,-0.996723890304565,-0.706636130809784,2.49173498153687,-0.503770470619202,-0.703451037406921,2.8135871887207
5.0783,-0.996663570404053,-0.706502258777618,2.49177742004395,-0.503856122493744,-0.703196227550507,2.81366276741028
5.0809,-0.996761679649353,-0.706077933311462,2.49202418327332,-0.50392746925354,-0.702918350696564,2.81374883651733
5.0833,-0.996709883213043,-0.705945909023285,2.49207925796509,-0.504339993000031,-0.702849864959717,2.81354880332947
5.0862,-0.996283650398254,-0.705797612667084,2.49229264259338,-0.504456043243408,-0.702549934387207,2.81364846229553
5.0888,-0.99622768163681,-0.705672562122345,2.49239277839661,-0.504556834697723,-0.702261030673981,2.8137378692627
5.0949,-0.996106028556824,-0.705405414104462,2.49259901046753,-0.504797756671906,-0.701683521270752,2.81396675109863
5.1014,-0.995805382728577,-0.704634666442871,2.49300408363342,-0.505060315132141,-0.701050817966461,2.81423139572144
5.1038,-0.995755314826965,-0.704524636268616,2.4930956363678,-0.50515216588974,-0.700823426246643,2.81432318687439
5.1062,-0.995725214481354,-0.704433619976044,2.49319934844971,-0.505539178848267,-0.70075660943985,2.8141758441925
5.1088,-0.995671927928925,-0.704309523105621,2.49331164360046,-0.505663394927979,-0.700495898723602,2.81428456306458
5.1118,-0.995639860630035,-0.704211711883545,2.4934298992157,-0.50579959154129,-0.700247943401337,2.81439924240112
5.1143,-0.995596885681152,-0.704106509685516,2.49353265762329,-0.505924820899963,-0.700031340122223,2.81449556350708
5.1171,-0.995571672916412,-0.704022824764252,2.49364113807678,-0.506049573421478,-0.699793338775635,2.81460094451904
5.1199,-0.995546519756317,-0.703928709030151,2.49375820159912,-0.506205558776855,-0.699540257453918,2.81470561027527
5.1269,-0.995200216770172,-0.703104794025421,2.49449968338013,-0.506586372852325,-0.698539853096008,2.81495928764343
