Time,HandRoleL.x,HandRoleL.y,HandRoleL.z,ThumbPosL1.x,ThumbPosL1.y,ThumbPosL1.z,ThumbPosL2.x,ThumbPosL2.y,ThumbPosL2.z,ThumbPosL3.x,ThumbPosL3.y,ThumbPosL3.z,ThumbPosL4.x,ThumbPosL4.y,ThumbPosL4.z,IndexPosL1.x,IndexPosL1.y,IndexPosL1.z,IndexPosL2.x,IndexPosL2.y,IndexPosL2.z,IndexPosL3.x,IndexPosL3.y,IndexPosL3.z,IndexPosL4.x,IndexPosL4.y,IndexPosL4.z,MiddlePosL1.x,MiddlePosL1.y,MiddlePosL1.z,MiddlePosL2.x,MiddlePosL2.y,MiddlePosL2.z,MiddlePosL3.x,MiddlePosL3.y,MiddlePosL3.z,MiddlePosL4.x,MiddlePosL4.y,MiddlePosL4.z,RingPosL1.x,RingPosL1.y,RingPosL1.z,RingPosL2.x,RingPosL2.y,RingPosL2.z,RingPosL3.x,RingPosL3.y,RingPosL3.z,RingPosL4.x,RingPosL4.y,RingPosL4.z,PinkyPosL1.x,PinkyPosL1.y,PinkyPosL1.z,PinkyPosL2.x,PinkyPosL2.y,PinkyPosL2.z,PinkyPosL3.x,PinkyPosL3.y,PinkyPosL3.z,PinkyPosL4.x,PinkyPosL4.y,PinkyPosL4.z
9.7449,354.6639,358.3619,332.3135,-0.5808334,0.03209505,0.49704,-1.171566,0.2301031,0.4129091,-1.598635,0.09356193,-0.2496378,-1.252775,-0.1419648,-0.6796477,-1.705851,0.7382983,0.3360152,-2.331291,0.5205213,0.457942,-2.601507,0.09475572,0.5004888,-2.635052,-0.322833,0.49463,-1.637775,0.6615543,-0.1071334,-2.252047,0.1174796,-0.07386079,-2.040091,-0.4331959,-0.01634346,-1.635382,-0.5553298,0.006642481,-1.535566,0.5280387,-0.4890059,-2.145622,0.06309402,-0.5208198,-2.04781,-0.4611173,-0.409405,-1.661255,-0.6826469,-0.2976031,-1.38623,0.3336134,-0.8021596,-1.698816,-0.2346356,-0.7618979,-2.04781,-0.4611173,-0.409405,-1.661255,-0.6826469,-0.2976031
9.7476,354.6639,358.3619,332.3135,-0.5808334,0.03209505,0.49704,-1.171566,0.2301031,0.4129091,-1.598635,0.09356193,-0.2496378,-1.252775,-0.1419648,-0.6796477,-1.705851,0.7382983,0.3360152,-2.331291,0.5205213,0.457942,-2.601507,0.09475572,0.5004888,-2.635052,-0.322833,0.49463,-1.637775,0.6615543,-0.1071334,-2.252047,0.1174796,-0.07386079,-2.040091,-0.4331959,-0.01634346,-1.635382,-0.5553298,0.006642481,-1.535566,0.5280387,-0.4890059,-2.145622,0.06309402,-0.5208198,-2.04781,-0.4611173,-0.409405,-1.661255,-0.6826469,-0.2976031,-1.38623,0.3336134,-0.8021596,-1.698816,-0.2346356,-0.7618979,-2.04781,-0.4611173,-0.409405,-1.661255,-0.6826469,-0.2976031
9.7533,354.6761,358.2598,332.6599,-0.5816221,0.02857737,0.4963314,-1.173332,0.2226252,0.4098706,-1.598299,0.07946227,-0.2526308,-1.248432,-0.1564573,-0.6791699,-1.710674,0.7279996,0.3339556,-2.335047,0.5067722,0.4551426,-2.603123,0.0796308,0.4974302,-2.63468,-0.3381139,0.4916273,-1.641596,0.6516843,-0.109112,-2.252481,0.1037659,-0.07658838,-2.037004,-0.4455163,-0.0188316,-1.631514,-0.564931,0.004620971,-1.53812,0.5188017,-0.4908637,-2.140629,0.04403719,-0.5214598,-2.02887,-0.477008,-0.4083225,-1.634663,-0.684787,-0.2968443,-1.387234,0.3252914,-0.803841,-1.696442,-0.2448312,-0.7639793,-2.02887,-0.477008,-0.4083225,-1.634663,-0.684787,-0.2968443
9.7600,354.6761,358.2598,332.6599,-0.5816221,0.02857737,0.4963314,-1.173332,0.2226252,0.4098706,-1.598299,0.07946227,-0.2526308,-1.248432,-0.1564573,-0.6791699,-1.710674,0.7279996,0.3339556,-2.335047,0.5067722,0.4551426,-2.603123,0.0796308,0.4974302,-2.63468,-0.3381139,0.4916273,-1.641596,0.6516843,-0.109112,-2.252481,0.1037659,-0.07658838,-2.037004,-0.4455163,-0.0188316,-1.631514,-0.564931,0.004620971,-1.53812,0.5188017,-0.4908637,-2.140629,0.04403719,-0.5214598,-2.02887,-0.477008,-0.4083225,-1.634663,-0.684787,-0.2968443,-1.387234,0.3252914,-0.803841,-1.696442,-0.2448312,-0.7639793,-2.02887,-0.477008,-0.4083225,-1.634663,-0.684787,-0.2968443
9.7622,354.6761,358.2598,332.6599,-0.5816221,0.02857737,0.4963314,-1.173332,0.2226252,0.4098706,-1.598299,0.07946227,-0.2526308,-1.248432,-0.1564573,-0.6791699,-1.710674,0.7279996,0.3339556,-2.335047,0.5067722,0.4551426,-2.603123,0.0796308,0.4974302,-2.63468,-0.3381139,0.4916273,-1.641596,0.6516843,-0.109112,-2.252481,0.1037659,-0.07658838,-2.037004,-0.4455163,-0.0188316,-1.631514,-0.564931,0.004620971,-1.53812,0.5188017,-0.4908637,-2.140629,0.04403719,-0.5214598,-2.02887,-0.477008,-0.4083225,-1.634663,-0.684787,-0.2968443,-1.387234,0.3252914,-0.803841,-1.696442,-0.2448312,-0.7639793,-2.02887,-0.477008,-0.4083225,-1.634663,-0.684787,-0.2968443
9.7648,354.6634,357.8721,333.7238,-0.584549,0.01822525,0.4933718,-1.178967,0.2001598,0.3994616,-1.596981,0.03644284,-0.2627023,-1.235508,-0.2008449,-0.678674,-1.725491,0.6965435,0.3246918,-2.346649,0.4649721,0.4430325,-2.608284,0.03378669,0.4846264,-2.633881,-0.3843732,0.4793969,-1.652779,0.6211636,-0.1179543,-2.253258,0.0617177,-0.08797118,-2.027302,-0.483168,-0.02864211,-1.619606,-0.5943719,-0.00309906,-1.544939,0.4899105,-0.4990617,-2.141657,0.008154539,-0.5336194,-2.028183,-0.5125407,-0.4205781,-1.634953,-0.7207057,-0.3064056,-1.388927,0.2989706,-0.811103,-1.687752,-0.2767341,-0.7722902,-2.028183,-0.5125407,-0.4205781,-1.634953,-0.7207057,-0.3064056
9.7676,354.6634,357.8721,333.7238,-0.584549,0.01822525,0.4933718,-1.178967,0.2001598,0.3994616,-1.596981,0.03644284,-0.2627023,-1.235508,-0.2008449,-0.678674,-1.725491,0.6965435,0.3246918,-2.346649,0.4649721,0.4430325,-2.608284,0.03378669,0.4846264,-2.633881,-0.3843732,0.4793969,-1.652779,0.6211636,-0.1179543,-2.253258,0.0617177,-0.08797118,-2.027302,-0.483168,-0.02864211,-1.619606,-0.5943719,-0.00309906,-1.544939,0.4899105,-0.4990617,-2.141657,0.008154539,-0.5336194,-2.028183,-0.5125407,-0.4205781,-1.634953,-0.7207057,-0.3064056,-1.388927,0.2989706,-0.811103,-1.687752,-0.2767341,-0.7722902,-2.028183,-0.5125407,-0.4205781,-1.634953,-0.7207057,-0.3064056
9.7705,354.6634,357.8721,333.7238,-0.584549,0.01822525,0.4933718,-1.178967,0.2001598,0.3994616,-1.596981,0.03644284,-0.2627023,-1.235508,-0.2008449,-0.678674,-1.725491,0.6965435,0.3246918,-2.346649,0.4649721,0.4430325,-2.608284,0.03378669,0.4846264,-2.633881,-0.3843732,0.4793969,-1.652779,0.6211636,-0.1179543,-2.253258,0.0617177,-0.08797118,-2.027302,-0.483168,-0.02864211,-1.619606,-0.5943719,-0.00309906,-1.544939,0.4899105,-0.4990617,-2.141657,0.008154539,-0.5336194,-2.028183,-0.5125407,-0.4205781,-1.634953,-0.7207057,-0.3064056,-1.388927,0.2989706,-0.811103,-1.687752,-0.2767341,-0.7722902,-2.028183,-0.5125407,-0.4205781,-1.634953,-0.7207057,-0.3064056
9.7729,354.6634,357.8721,333.7238,-0.584549,0.01822525,0.4933718,-1.178967,0.2001598,0.3994616,-1.596981,0.03644284,-0.2627023,-1.235508,-0.2008449,-0.678674,-1.725491,0.6965435,0.3246918,-2.346649,0.4649721,0.4430325,-2.608284,0.03378669,0.4846264,-2.633881,-0.3843732,0.4793969,-1.652779,0.6211636,-0.1179543,-2.253258,0.0617177,-0.08797118,-2.027302,-0.483168,-0.02864211,-1.619606,-0.5943719,-0.00309906,-1.544939,0.4899105,-0.4990617,-2.141657,0.008154539,-0.5336194,-2.028183,-0.5125407,-0.4205781,-1.634953,-0.7207057,-0.3064056,-1.388927,0.2989706,-0.811103,-1.687752,-0.2767341,-0.7722902,-2.028183,-0.5125407,-0.4205781,-1.634953,-0.7207057,-0.3064056
9.7753,354.6434,357.6393,334.3951,-0.5861874,0.01180562,0.4916207,-1.182152,0.1860167,0.3929873,-1.595554,0.009112908,-0.2686792,-1.2267,-0.2289536,-0.6776659,-1.734442,0.6766582,0.3189993,-2.353458,0.4386343,0.4357508,-2.611002,0.004969072,0.4770965,-2.632856,-0.4134087,0.472362,-1.659542,0.6017814,-0.123367,-2.253304,0.03514473,-0.09467002,-2.020714,-0.50682,-0.03422231,-1.6117,-0.6127549,-0.007419577,-1.549047,0.4714925,-0.5040448,-2.144394,-0.01171751,-0.5418141,-2.035072,-0.5334754,-0.4295835,-1.645533,-0.7474114,-0.31344,-1.389894,0.2821365,-0.8154648,-1.68211,-0.2969784,-0.7770647,-2.035072,-0.5334754,-0.4295835,-1.645533,-0.7474114,-0.31344
9.7779,354.6434,357.6393,334.3951,-0.5861874,0.01180562,0.4916207,-1.182152,0.1860167,0.3929873,-1.595554,0.009112908,-0.2686792,-1.2267,-0.2289536,-0.6776659,-1.734442,0.6766582,0.3189993,-2.353458,0.4386343,0.4357508,-2.611002,0.004969072,0.4770965,-2.632856,-0.4134087,0.472362,-1.659542,0.6017814,-0.123367,-2.253304,0.03514473,-0.09467002,-2.020714,-0.50682,-0.03422231,-1.6117,-0.6127549,-0.007419577,-1.549047,0.4714925,-0.5040448,-2.144394,-0.01171751,-0.5418141,-2.035072,-0.5334754,-0.4295835,-1.645533,-0.7474114,-0.31344,-1.389894,0.2821365,-0.8154648,-1.68211,-0.2969784,-0.7770647,-2.035072,-0.5334754,-0.4295835,-1.645533,-0.7474114,-0.31344
9.7808,354.6434,357.6393,334.3951,-0.5861874,0.01180562,0.4916207,-1.182152,0.1860167,0.3929873,-1.595554,0.009112908,-0.2686792,-1.2267,-0.2289536,-0.6776659,-1.734442,0.6766582,0.3189993,-2.353458,0.4386343,0.4357508,-2.611002,0.004969072,0.4770965,-2.632856,-0.4134087,0.472362,-1.659542,0.6017814,-0.123367,-2.253304,0.03514473,-0.09467002,-2.020714,-0.50682,-0.03422231,-1.6117,-0.6127549,-0.007419577,-1.549047,0.4714925,-0.5040448,-2.144394,-0.01171751,-0.5418141,-2.035072,-0.5334754,-0.4295835,-1.645533,-0.7474114,-0.31344,-1.389894,0.2821365,-0.8154648,-1.68211,-0.2969784,-0.7770647,-2.035072,-0.5334754,-0.4295835,-1.645533,-0.7474114,-0.31344
9.7869,354.6123,357.4022,335.037,-0.587801,0.005781492,0.4897979,-1.185104,0.1725983,0.3865894,-1.593845,-0.01685969,-0.2744983,-1.21806,-0.2555477,-0.6767586,-1.742838,0.6576479,0.3129423,-2.359743,0.4134376,0.4280843,-2.613276,-0.02260331,0.4692314,-2.63143,-0.4411638,0.4650544,-1.665739,0.5831625,-0.1291125,-2.252903,0.009632045,-0.1016065,-2.01383,-0.5293589,-0.03987397,-1.603577,-0.6300265,-0.0117562,-1.552626,0.4537267,-0.5093115,-2.139723,-0.03945731,-0.5472725,-2.018911,-0.5582671,-0.4331718,-1.623888,-0.761299,-0.31598,-1.390415,0.2658383,-0.8200414,-1.676291,-0.3164517,-0.7819389,-2.018911,-0.5582671,-0.4331718,-1.623888,-0.761299,-0.31598
9.7925,354.6123,357.4022,335.037,-0.587801,0.005781492,0.4897979,-1.185104,0.1725983,0.3865894,-1.593845,-0.01685969,-0.2744983,-1.21806,-0.2555477,-0.6767586,-1.742838,0.6576479,0.3129423,-2.359743,0.4134376,0.4280843,-2.613276,-0.02260331,0.4692314,-2.63143,-0.4411638,0.4650544,-1.665739,0.5831625,-0.1291125,-2.252903,0.009632045,-0.1016065,-2.01383,-0.5293589,-0.03987397,-1.603577,-0.6300265,-0.0117562,-1.552626,0.4537267,-0.5093115,-2.139723,-0.03945731,-0.5472725,-2.018911,-0.5582671,-0.4331718,-1.623888,-0.761299,-0.31598,-1.390415,0.2658383,-0.8200414,-1.676291,-0.3164517,-0.7819389,-2.018911,-0.5582671,-0.4331718,-1.623888,-0.761299,-0.31598
9.7952,354.6123,357.4022,335.037,-0.587801,0.005781492,0.4897979,-1.185104,0.1725983,0.3865894,-1.593845,-0.01685969,-0.2744983,-1.21806,-0.2555477,-0.6767586,-1.742838,0.6576479,0.3129423,-2.359743,0.4134376,0.4280843,-2.613276,-0.02260331,0.4692314,-2.63143,-0.4411638,0.4650544,-1.665739,0.5831625,-0.1291125,-2.252903,0.009632045,-0.1016065,-2.01383,-0.5293589,-0.03987397,-1.603577,-0.6300265,-0.0117562,-1.552626,0.4537267,-0.5093115,-2.139723,-0.03945731,-0.5472725,-2.018911,-0.5582671,-0.4331718,-1.623888,-0.761299,-0.31598,-1.390415,0.2658383,-0.8200414,-1.676291,-0.3164517,-0.7819389,-2.018911,-0.5582671,-0.4331718,-1.623888,-0.761299,-0.31598
9.7981,354.5927,357.1969,335.6892,-0.5890598,-0.0004419126,0.4883173,-1.18766,0.1588369,0.380807,-1.591728,-0.04300816,-0.2794864,-1.209003,-0.2818906,-0.675032,-1.750942,0.6381739,0.307987,-2.365479,0.3874746,0.4218323,-2.614634,-0.05109744,0.462824,-2.628681,-0.4698202,0.4590955,-1.671894,0.5641845,-0.1338067,-2.252146,-0.01637877,-0.1071976,-2.006302,-0.5521886,-0.04438221,-1.594795,-0.6472952,-0.01522065,-1.556368,0.4357085,-0.5136058,-2.138803,-0.06285785,-0.5530369,-2.014708,-0.5808071,-0.4385515,-1.618998,-0.7817254,-0.3200443,-1.391262,0.2493985,-0.823761,-1.670633,-0.336053,-0.7858577,-2.014708,-0.5808071,-0.4385515,-1.618998,-0.7817254,-0.3200443
9.8006,354.5927,357.1969,335.6892,-0.5890598,-0.0004419126,0.4883173,-1.18766,0.1588369,0.380807,-1.591728,-0.04300816,-0.2794864,-1.209003,-0.2818906,-0.675032,-1.750942,0.6381739,0.307987,-2.365479,0.3874746,0.4218323,-2.614634,-0.05109744,0.462824,-2.628681,-0.4698202,0.4590955,-1.671894,0.5641845,-0.1338067,-2.252146,-0.01637877,-0.1071976,-2.006302,-0.5521886,-0.04438221,-1.594795,-0.6472952,-0.01522065,-1.556368,0.4357085,-0.5136058,-2.138803,-0.06285785,-0.5530369,-2.014708,-0.5808071,-0.4385515,-1.618998,-0.7817254,-0.3200443,-1.391262,0.2493985,-0.823761,-1.670633,-0.336053,-0.7858577,-2.014708,-0.5808071,-0.4385515,-1.618998,-0.7817254,-0.3200443
9.8030,354.5927,357.1969,335.6892,-0.5890598,-0.0004419126,0.4883173,-1.18766,0.1588369,0.380807,-1.591728,-0.04300816,-0.2794864,-1.209003,-0.2818906,-0.675032,-1.750942,0.6381739,0.307987,-2.365479,0.3874746,0.4218323,-2.614634,-0.05109744,0.462824,-2.628681,-0.4698202,0.4590955,-1.671894,0.5641845,-0.1338067,-2.252146,-0.01637877,-0.1071976,-2.006302,-0.5521886,-0.04438221,-1.594795,-0.6472952,-0.01522065,-1.556368,0.4357085,-0.5136058,-2.138803,-0.06285785,-0.5530369,-2.014708,-0.5808071,-0.4385515,-1.618998,-0.7817254,-0.3200443,-1.391262,0.2493985,-0.823761,-1.670633,-0.336053,-0.7858577,-2.014708,-0.5808071,-0.4385515,-1.618998,-0.7817254,-0.3200443
9.8053,354.5927,357.1969,335.6892,-0.5890598,-0.0004419126,0.4883173,-1.18766,0.1588369,0.380807,-1.591728,-0.04300816,-0.2794864,-1.209003,-0.2818906,-0.675032,-1.750942,0.6381739,0.307987,-2.365479,0.3874746,0.4218323,-2.614634,-0.05109744,0.462824,-2.628681,-0.4698202,0.4590955,-1.671894,0.5641845,-0.1338067,-2.252146,-0.01637877,-0.1071976,-2.006302,-0.5521886,-0.04438221,-1.594795,-0.6472952,-0.01522065,-1.556368,0.4357085,-0.5136058,-2.138803,-0.06285785,-0.5530369,-2.014708,-0.5808071,-0.4385515,-1.618998,-0.7817254,-0.3200443,-1.391262,0.2493985,-0.823761,-1.670633,-0.336053,-0.7858577,-2.014708,-0.5808071,-0.4385515,-1.618998,-0.7817254,-0.3200443
9.8077,354.5937,356.9838,336.3914,-0.5902634,-0.007334594,0.4868071,-1.190161,0.1438698,0.3749567,-1.589165,-0.07073943,-0.2843901,-1.199257,-0.3093652,-0.6730145,-1.759373,0.6169677,0.3031072,-2.371199,0.3591052,0.4155545,-2.615398,-0.08227237,0.4562387,-2.624752,-0.5011291,0.4528119,-1.678295,0.5436881,-0.1384368,-2.250933,-0.04443379,-0.1128738,-1.997711,-0.5766814,-0.04909015,-1.584908,-0.66566,-0.01890636,-1.560238,0.4164068,-0.5178593,-2.137606,-0.08788672,-0.5589536,-2.009987,-0.6049313,-0.4442523,-1.613548,-0.8036398,-0.3244566,-1.392076,0.2319409,-0.8274755,-1.664391,-0.3568494,-0.789926,-2.009987,-0.6049313,-0.4442523,-1.613548,-0.8036398,-0.3244566
9.8106,354.5937,356.9838,336.3914,-0.5902634,-0.007334594,0.4868071,-1.190161,0.1438698,0.3749567,-1.589165,-0.07073943,-0.2843901,-1.199257,-0.3093652,-0.6730145,-1.759373,0.6169677,0.3031072,-2.371199,0.3591052,0.4155545,-2.615398,-0.08227237,0.4562387,-2.624752,-0.5011291,0.4528119,-1.678295,0.5436881,-0.1384368,-2.250933,-0.04443379,-0.1128738,-1.997711,-0.5766814,-0.04909015,-1.584908,-0.66566,-0.01890636,-1.560238,0.4164068,-0.5178593,-2.137606,-0.08788672,-0.5589536,-2.009987,-0.6049313,-0.4442523,-1.613548,-0.8036398,-0.3244566,-1.392076,0.2319409,-0.8274755,-1.664391,-0.3568494,-0.789926,-2.009987,-0.6049313,-0.4442523,-1.613548,-0.8036398,-0.3244566
9.8134,354.5937,356.9838,336.3914,-0.5902634,-0.007334594,0.4868071,-1.190161,0.1438698,0.3749567,-1.589165,-0.07073943,-0.2843901,-1.199257,-0.3093652,-0.6730145,-1.759373,0.6169677,0.3031072,-2.371199,0.3591052,0.4155545,-2.615398,-0.08227237,0.4562387,-2.624752,-0.5011291,0.4528119,-1.678295,0.5436881,-0.1384368,-2.250933,-0.04443379,-0.1128738,-1.997711,-0.5766814,-0.04909015,-1.584908,-0.66566,-0.01890636,-1.560238,0.4164068,-0.5178593,-2.137606,-0.08788672,-0.5589536,-2.009987,-0.6049313,-0.4442523,-1.613548,-0.8036398,-0.3244566,-1.392076,0.2319409,-0.8274755,-1.664391,-0.3568494,-0.789926,-2.009987,-0.6049313,-0.4442523,-1.613548,-0.8036398,-0.3244566
9.8195,354.5937,356.9838,336.3914,-0.5902634,-0.007334594,0.4868071,-1.190161,0.1438698,0.3749567,-1.589165,-0.07073943,-0.2843901,-1.199257,-0.3093652,-0.6730145,-1.759373,0.6169677,0.3031072,-2.371199,0.3591052,0.4155545,-2.615398,-0.08227237,0.4562387,-2.624752,-0.5011291,0.4528119,-1.678295,0.5436881,-0.1384368,-2.250933,-0.04443379,-0.1128738,-1.997711,-0.5766814,-0.04909015,-1.584908,-0.66566,-0.01890636,-1.560238,0.4164068,-0.5178593,-2.137606,-0.08788672,-0.5589536,-2.009987,-0.6049313,-0.4442523,-1.613548,-0.8036398,-0.3244566,-1.392076,0.2319409,-0.8274755,-1.664391,-0.3568494,-0.789926,-2.009987,-0.6049313,-0.4442523,-1.613548,-0.8036398,-0.3244566
9.8256,354.6141,356.6604,337.5075,-0.5918646,-0.01844253,0.4845636,-1.19359,0.1199326,0.3661152,-1.584251,-0.1142045,-0.2915798,-1.183167,-0.351648,-0.6694041,-1.772144,0.5829557,0.2959457,-2.379528,0.3139343,0.4063098,-2.616024,-0.1316601,0.4465392,-2.618248,-0.5506191,0.4435794,-1.687977,0.5109603,-0.1452312,-2.248569,-0.08872062,-0.1213099,-1.984205,-0.6153545,-0.0561488,-1.569633,-0.695092,-0.02442713,-1.566027,0.3857325,-0.5241055,-2.132931,-0.1301616,-0.5668416,-1.994873,-0.6442866,-0.4511109,-1.594641,-0.8342205,-0.3297101,-1.393141,0.2043498,-0.8329403,-1.654135,-0.3895826,-0.795982,-1.994873,-0.6442866,-0.4511109,-1.594641,-0.8342205,-0.3297101
9.8286,354.6141,356.6604,337.5075,-0.5918646,-0.01844253,0.4845636,-1.19359,0.1199326,0.3661152,-1.584251,-0.1142045,-0.2915798,-1.183167,-0.351648,-0.6694041,-1.772144,0.5829557,0.2959457,-2.379528,0.3139343,0.4063098,-2.616024,-0.1316601,0.4465392,-2.618248,-0.5506191,0.4435794,-1.687977,0.5109603,-0.1452312,-2.248569,-0.08872062,-0.1213099,-1.984205,-0.6153545,-0.0561488,-1.569633,-0.695092,-0.02442713,-1.566027,0.3857325,-0.5241055,-2.132931,-0.1301616,-0.5668416,-1.994873,-0.6442866,-0.4511109,-1.594641,-0.8342205,-0.3297101,-1.393141,0.2043498,-0.8329403,-1.654135,-0.3895826,-0.795982,-1.994873,-0.6442866,-0.4511109,-1.594641,-0.8342205,-0.3297101
9.8313,354.6141,356.6604,337.5075,-0.5918646,-0.01844253,0.4845636,-1.19359,0.1199326,0.3661152,-1.584251,-0.1142045,-0.2915798,-1.183167,-0.351648,-0.6694041,-1.772144,0.5829557,0.2959457,-2.379528,0.3139343,0.4063098,-2.616024,-0.1316601,0.4465392,-2.618248,-0.5506191,0.4435794,-1.687977,0.5109603,-0.1452312,-2.248569,-0.08872062,-0.1213099,-1.984205,-0.6153545,-0.0561488,-1.569633,-0.695092,-0.02442713,-1.566027,0.3857325,-0.5241055,-2.132931,-0.1301616,-0.5668416,-1.994873,-0.6442866,-0.4511109,-1.594641,-0.8342205,-0.3297101,-1.393141,0.2043498,-0.8329403,-1.654135,-0.3895826,-0.795982,-1.994873,-0.6442866,-0.4511109,-1.594641,-0.8342205,-0.3297101
9.8383,354.6216,356.5596,337.8819,-0.592288,-0.02216768,0.4838893,-1.194557,0.1118783,0.3632495,-1.582355,-0.128882,-0.2937492,-1.177513,-0.3658773,-0.6678292,-1.776236,0.5714976,0.2937621,-2.382107,0.298843,0.4035237,-2.616112,-0.1480718,0.4436659,-2.616102,-0.5670378,0.4409028,-1.691095,0.4999398,-0.1472993,-2.247673,-0.1034864,-0.1238464,-1.979738,-0.6282566,-0.05824288,-1.564646,-0.7050418,-0.02604567,-1.567898,0.375412,-0.526001,-2.134123,-0.1410908,-0.5703784,-1.998562,-0.6560407,-0.4553657,-1.60034,-0.8496306,-0.3331327,-1.393482,0.1950792,-0.8345902,-1.650652,-0.4005277,-0.7977775,-1.998562,-0.6560407,-0.4553657,-1.60034,-0.8496306,-0.3331327
9.8412,354.6216,356.5596,337.8819,-0.592288,-0.02216768,0.4838893,-1.194557,0.1118783,0.3632495,-1.582355,-0.128882,-0.2937492,-1.177513,-0.3658773,-0.6678292,-1.776236,0.5714976,0.2937621,-2.382107,0.298843,0.4035237,-2.616112,-0.1480718,0.4436659,-2.616102,-0.5670378,0.4409028,-1.691095,0.4999398,-0.1472993,-2.247673,-0.1034864,-0.1238464,-1.979738,-0.6282566,-0.05824288,-1.564646,-0.7050418,-0.02604567,-1.567898,0.375412,-0.526001,-2.134123,-0.1410908,-0.5703784,-1.998562,-0.6560407,-0.4553657,-1.60034,-0.8496306,-0.3331327,-1.393482,0.1950792,-0.8345902,-1.650652,-0.4005277,-0.7977775,-1.998562,-0.6560407,-0.4553657,-1.60034,-0.8496306,-0.3331327
9.8436,354.6216,356.5596,337.8819,-0.592288,-0.02216768,0.4838893,-1.194557,0.1118783,0.3632495,-1.582355,-0.128882,-0.2937492,-1.177513,-0.3658773,-0.6678292,-1.776236,0.5714976,0.2937621,-2.382107,0.298843,0.4035237,-2.616112,-0.1480718,0.4436659,-2.616102,-0.5670378,0.4409028,-1.691095,0.4999398,-0.1472993,-2.247673,-0.1034864,-0.1238464,-1.979738,-0.6282566,-0.05824288,-1.564646,-0.7050418,-0.02604567,-1.567898,0.375412,-0.526001,-2.134123,-0.1410908,-0.5703784,-1.998562,-0.6560407,-0.4553657,-1.60034,-0.8496306,-0.3331327,-1.393482,0.1950792,-0.8345902,-1.650652,-0.4005277,-0.7977775,-1.998562,-0.6560407,-0.4553657,-1.60034,-0.8496306,-0.3331327
9.8462,354.5887,356.2328,338.9745,-0.5936584,-0.03253012,0.4816193,-1.197266,0.08884846,0.3544374,-1.576387,-0.1716509,-0.3000906,-1.160995,-0.4075816,-0.6631138,-1.787863,0.5383062,0.2858157,-2.389372,0.2554712,0.3937962,-2.616415,-0.1950081,0.4340809,-2.610306,-0.6139352,0.4324032,-1.699654,0.4676096,-0.1547814,-2.244608,-0.1463746,-0.1323772,-1.966709,-0.6656826,-0.0647805,-1.550304,-0.7341664,-0.03086131,-1.572638,0.3447801,-0.5327757,-2.128578,-0.1826766,-0.5783278,-1.983271,-0.6946123,-0.4617717,-1.581682,-0.8798799,-0.3376674,-1.393635,0.1672454,-0.8403583,-1.639639,-0.4330549,-0.8034733,-1.983271,-0.6946123,-0.4617717,-1.581682,-0.8798799,-0.3376674
9.8523,354.5887,356.2328,338.9745,-0.5936584,-0.03253012,0.4816193,-1.197266,0.08884846,0.3544374,-1.576387,-0.1716509,-0.3000906,-1.160995,-0.4075816,-0.6631138,-1.787863,0.5383062,0.2858157,-2.389372,0.2554712,0.3937962,-2.616415,-0.1950081,0.4340809,-2.610306,-0.6139352,0.4324032,-1.699654,0.4676096,-0.1547814,-2.244608,-0.1463746,-0.1323772,-1.966709,-0.6656826,-0.0647805,-1.550304,-0.7341664,-0.03086131,-1.572638,0.3447801,-0.5327757,-2.128578,-0.1826766,-0.5783278,-1.983271,-0.6946123,-0.4617717,-1.581682,-0.8798799,-0.3376674,-1.393635,0.1672454,-0.8403583,-1.639639,-0.4330549,-0.8034733,-1.983271,-0.6946123,-0.4617717,-1.581682,-0.8798799,-0.3376674
9.8575,354.5069,356.0459,339.6501,-0.5942774,-0.03836423,0.4804253,-1.198591,0.07508481,0.349333,-1.572529,-0.198586,-0.3027974,-1.151009,-0.4344254,-0.6587467,-1.794605,0.5181258,0.2808075,-2.393406,0.2293841,0.3882032,-2.616388,-0.2230553,0.4292019,-2.606871,-0.6419221,0.4287306,-1.704632,0.447488,-0.159442,-2.242374,-0.1728136,-0.1368165,-1.958458,-0.6886235,-0.06746893,-1.541334,-0.7520223,-0.03252484,-1.575384,0.32531,-0.5368904,-2.126562,-0.2070672,-0.5830669,-1.978592,-0.7180362,-0.4656203,-1.576735,-0.9017463,-0.3400823,-1.393669,0.1491898,-0.8436946,-1.632763,-0.4538453,-0.8059964,-1.978592,-0.7180362,-0.4656203,-1.576735,-0.9017463,-0.3400823
9.8599,354.5069,356.0459,339.6501,-0.5942774,-0.03836423,0.4804253,-1.198591,0.07508481,0.349333,-1.572529,-0.198586,-0.3027974,-1.151009,-0.4344254,-0.6587467,-1.794605,0.5181258,0.2808075,-2.393406,0.2293841,0.3882032,-2.616388,-0.2230553,0.4292019,-2.606871,-0.6419221,0.4287306,-1.704632,0.447488,-0.159442,-2.242374,-0.1728136,-0.1368165,-1.958458,-0.6886235,-0.06746893,-1.541334,-0.7520223,-0.03252484,-1.575384,0.32531,-0.5368904,-2.126562,-0.2070672,-0.5830669,-1.978592,-0.7180362,-0.4656203,-1.576735,-0.9017463,-0.3400823,-1.393669,0.1491898,-0.8436946,-1.632763,-0.4538453,-0.8059964,-1.978592,-0.7180362,-0.4656203,-1.576735,-0.9017463,-0.3400823
